"P01";"203";"642";"t";"2015-01-01 01:37:28.203";"2015-01-01 01:38:27.202"
"P01";"202";"642";"t";"2015-01-01 01:38:27.202";"2015-01-01 01:39:26.202"
"P01";"203";"642";"t";"2015-01-01 01:39:26.202";"2015-01-01 01:40:25.212"
"P01";"204";"642";"t";"2015-01-01 01:40:25.212";"2015-01-01 01:41:24.261"
"P01";"205";"642";"t";"2015-01-01 01:41:24.261";"2015-01-01 01:42:23.2"
"P01";"206";"642";"t";"2015-01-01 01:42:23.2";"2015-01-01 01:43:22.199"
"P01";"207";"642";"t";"2015-01-01 01:43:22.199";"2015-01-01 01:44:21.198"
"P01";"209";"642";"t";"2015-01-01 01:44:21.198";"2015-01-01 01:45:20.199"
"P01";"212";"642";"t";"2015-01-01 01:45:20.199";"2015-01-01 01:46:19.209"
"P01";"214";"642";"t";"2015-01-01 01:46:19.209";"2015-01-01 01:47:18.202"
"P01";"216";"642";"t";"2015-01-01 01:47:18.202";"2015-01-01 01:48:17.202"
"P01";"218";"642";"t";"2015-01-01 01:48:17.202";"2015-01-01 01:49:16.227"
"P01";"219";"642";"t";"2015-01-01 01:49:16.227";"2015-01-01 01:51:14.2"
"P01";"221";"642";"t";"2015-01-01 01:51:14.2";"2015-01-01 01:52:13.201"
"P01";"222";"642";"t";"2015-01-01 01:52:13.201";"2015-01-01 01:53:12.201"
"P01";"223";"642";"t";"2015-01-01 01:53:12.201";"2015-01-01 01:54:11.207"
"P01";"225";"642";"t";"2015-01-01 01:54:11.207";"2015-01-01 01:55:10.204"
"P01";"224";"642";"t";"2015-01-01 01:55:10.204";"2015-01-01 01:56:09.212"
"P01";"225";"642";"t";"2015-01-01 01:56:09.212";"2015-01-01 01:57:08.215"
"P01";"226";"642";"t";"2015-01-01 01:57:08.215";"2015-01-01 01:58:07.224"
"P01";"225";"642";"t";"2015-01-01 01:58:07.224";"2015-01-01 01:59:06.199"
"P01";"228";"642";"t";"2015-01-01 01:59:06.199";"2015-01-01 02:00:05.2"
"P01";"226";"642";"t";"2015-01-01 02:00:05.2";"2015-01-01 02:02:03.201"
"P01";"228";"642";"t";"2015-01-01 02:02:03.201";"2015-01-01 02:04:01.204"
"P01";"229";"642";"t";"2015-01-01 02:04:01.204";"2015-01-01 02:05:00.205"
"P01";"231";"642";"t";"2015-01-01 02:05:00.205";"2015-01-01 02:05:59.203"
"P01";"234";"642";"t";"2015-01-01 02:05:59.203";"2015-01-01 02:07:57.202"
"P01";"235";"642";"t";"2015-01-01 02:07:57.202";"2015-01-01 02:08:56.203"
"P01";"236";"642";"t";"2015-01-01 02:08:56.203";"2015-01-01 02:10:54.202"
"P01";"237";"642";"t";"2015-01-01 02:10:54.202";"2015-01-01 02:11:53.198"
"P01";"238";"642";"t";"2015-01-01 02:11:53.198";"2015-01-01 02:12:52.199"
"P01";"242";"642";"t";"2015-01-01 02:12:52.199";"2015-01-01 02:13:51.224"
"P01";"240";"642";"t";"2015-01-01 02:13:51.224";"2015-01-01 02:14:50.205"
"P01";"241";"642";"t";"2015-01-01 02:14:50.205";"2015-01-01 02:16:48.206"
"P01";"242";"642";"t";"2015-01-01 02:16:48.206";"2015-01-01 02:17:47.207"
"P01";"243";"642";"t";"2015-01-01 02:17:47.207";"2015-01-01 02:18:46.202"
"P01";"245";"642";"t";"2015-01-01 02:18:46.202";"2015-01-01 02:19:45.206"
"P01";"246";"642";"t";"2015-01-01 02:19:45.206";"2015-01-01 02:21:43.203"
"P01";"247";"642";"t";"2015-01-01 02:21:43.203";"2015-01-01 02:22:42.201"
"P01";"248";"642";"t";"2015-01-01 02:22:42.201";"2015-01-01 02:23:41.206"
"P01";"249";"642";"t";"2015-01-01 02:23:41.206";"2015-01-01 02:25:39.248"
"P01";"251";"642";"t";"2015-01-01 02:25:39.248";"2015-01-01 02:26:38.216"
"P01";"252";"642";"t";"2015-01-01 02:26:38.216";"2015-01-01 02:28:36.224"
"P01";"251";"642";"t";"2015-01-01 02:28:36.224";"2015-01-01 02:29:35.224"
"P01";"249";"642";"t";"2015-01-01 02:29:35.224";"2015-01-01 02:30:34.208"
"P01";"251";"642";"t";"2015-01-01 02:30:34.208";"2015-01-01 02:31:33.216"
"P01";"252";"642";"t";"2015-01-01 02:31:33.216";"2015-01-01 02:32:32.224"
"P01";"254";"642";"t";"2015-01-01 02:32:32.224";"2015-01-01 02:34:30.233"
"P01";"253";"642";"t";"2015-01-01 02:34:30.233";"2015-01-01 02:35:29.215"
"P01";"254";"642";"t";"2015-01-01 02:35:29.215";"2015-01-01 02:37:27.369"
"P01";"253";"642";"t";"2015-01-01 02:37:27.369";"2015-01-01 02:38:26.223"
"P01";"254";"642";"t";"2015-01-01 02:38:26.223";"2015-01-01 02:39:25.216"
"P01";"256";"642";"t";"2015-01-01 02:39:25.216";"2015-01-01 02:42:22.2"
"P01";"255";"642";"t";"2015-01-01 02:42:22.2";"2015-01-01 02:43:21.201"
"P01";"256";"642";"t";"2015-01-01 02:43:21.201";"2015-01-01 02:44:20.206"
"P01";"257";"642";"t";"2015-01-01 02:44:20.206";"2015-01-01 02:47:17.197"
"P01";"256";"642";"t";"2015-01-01 02:47:17.197";"2015-01-01 02:48:16.202"
"P01";"255";"642";"t";"2015-01-01 02:48:16.202";"2015-01-01 02:49:15.209"
"P01";"256";"642";"t";"2015-01-01 02:49:15.209";"2015-01-01 02:51:13.204"
"P01";"257";"642";"t";"2015-01-01 02:51:13.204";"2015-01-01 02:52:12.202"
"P01";"258";"642";"t";"2015-01-01 02:52:12.201";"2015-01-01 02:54:10.209"
"P01";"259";"642";"t";"2015-01-01 02:54:10.209";"2015-01-01 02:55:09.214"
"P01";"261";"642";"t";"2015-01-01 02:55:09.214";"2015-01-01 02:56:08.202"
"P01";"264";"642";"t";"2015-01-01 02:56:08.202";"2015-01-01 02:57:07.306"
"P01";"266";"642";"t";"2015-01-01 02:57:07.306";"2015-01-01 02:59:05.202"
"P01";"267";"642";"t";"2015-01-01 02:59:05.202";"2015-01-01 03:00:04.202"
"P01";"268";"642";"t";"2015-01-01 03:00:04.202";"2015-01-01 03:01:03.211"
"P01";"266";"642";"t";"2015-01-01 03:01:03.211";"2015-01-01 03:03:01.202"
"P01";"268";"642";"t";"2015-01-01 03:03:01.202";"2015-01-01 03:04:00.204"
"P01";"269";"642";"t";"2015-01-01 03:04:00.204";"2015-01-01 03:05:58.212"
"P01";"270";"642";"t";"2015-01-01 03:05:58.212";"2015-01-01 03:06:57.203"
"P01";"271";"642";"t";"2015-01-01 03:06:57.203";"2015-01-01 03:07:56.203"
"P01";"272";"642";"t";"2015-01-01 03:07:56.203";"2015-01-01 03:08:55.209"
"P01";"274";"642";"t";"2015-01-01 03:08:55.209";"2015-01-01 03:09:54.205"
"P01";"275";"642";"t";"2015-01-01 03:09:54.205";"2015-01-01 03:09:54.331"
"P01";"272";"642";"t";"2015-01-01 03:09:54.331";"2015-01-01 03:11:52.199"
"P01";"271";"642";"t";"2015-01-01 03:11:52.199";"2015-01-01 03:13:50.205"
"P01";"274";"642";"t";"2015-01-01 03:13:50.205";"2015-01-01 03:14:49.199"
"P01";"275";"642";"t";"2015-01-01 03:14:49.199";"2015-01-01 03:16:47.208"
"P01";"276";"642";"t";"2015-01-01 03:16:47.208";"2015-01-01 03:17:46.206"
"P01";"277";"642";"t";"2015-01-01 03:17:46.206";"2015-01-01 03:19:44.203"
"P01";"281";"642";"t";"2015-01-01 03:19:44.203";"2015-01-01 03:20:43.202"
"P01";"280";"642";"t";"2015-01-01 03:20:43.202";"2015-01-01 03:21:42.209"
"P01";"282";"642";"t";"2015-01-01 03:21:42.209";"2015-01-01 03:24:39.213"
"P01";"286";"642";"t";"2015-01-01 03:24:39.213";"2015-01-01 03:25:38.202"
"P01";"287";"642";"t";"2015-01-01 03:25:38.202";"2015-01-01 03:26:37.197"
